user_id,event_date,converted,variant,signup_month,event_month
438,2024-04-03,0,variant,2024-03,2024-04
588,2024-05-13,0,control,2024-05,2024-05
174,2024-05-26,0,control,2024-05,2024-05
559,2024-04-05,0,variant,2024-03,2024-04
527,2024-06-07,0,variant,2024-06,2024-06
873,2024-02-20,0,variant,2024-02,2024-02
659,2024-01-27,0,control,2024-01,2024-01
26,2024-06-06,0,variant,2024-05,2024-06
820,2024-04-11,0,variant,2024-03,2024-04
605,2024-07-10,0,variant,2024-06,2024-07
406,2024-04-29,0,variant,2024-04,2024-04
232,2024-04-13,0,control,2024-03,2024-04
533,2024-02-28,0,variant,2024-02,2024-02
819,2024-05-20,0,variant,2024-04,2024-05
550,2024-06-17,0,control,2024-06,2024-06
788,2024-07-05,0,variant,2024-06,2024-07
505,2024-05-10,0,variant,2024-05,2024-05
669,2024-01-19,0,variant,2024-01,2024-01
179,2024-05-14,0,control,2024-04,2024-05
132,2024-06-14,0,variant,2024-06,2024-06
823,2024-03-13,0,control,2024-03,2024-03
455,2024-05-17,0,variant,2024-04,2024-05
348,2024-04-09,0,variant,2024-04,2024-04
540,2024-04-14,0,variant,2024-04,2024-04
772,2024-03-19,0,control,2024-03,2024-03
406,2024-04-25,0,variant,2024-04,2024-04
76,2024-06-24,1,variant,2024-06,2024-06
941,2024-06-19,0,control,2024-06,2024-06
579,2024-03-21,0,variant,2024-03,2024-03
854,2024-03-04,0,variant,2024-03,2024-03
492,2024-06-30,0,variant,2024-06,2024-06
194,2024-06-23,0,control,2024-06,2024-06
984,2024-05-28,0,control,2024-05,2024-05
162,2024-02-18,0,variant,2024-02,2024-02
347,2024-04-03,0,control,2024-03,2024-04
951,2024-02-07,0,control,2024-01,2024-02
361,2024-03-17,0,variant,2024-03,2024-03
769,2024-05-16,0,control,2024-05,2024-05
584,2024-05-22,0,variant,2024-05,2024-05
87,2024-07-01,1,variant,2024-06,2024-07
934,2024-03-28,0,variant,2024-03,2024-03
262,2024-04-18,0,variant,2024-02,2024-04
214,2024-05-27,0,control,2024-05,2024-05
665,2024-03-12,0,control,2024-03,2024-03
722,2024-01-14,0,variant,2024-01,2024-01
913,2024-06-17,0,control,2024-06,2024-06
573,2024-05-25,1,variant,2024-05,2024-05
780,2024-02-18,0,variant,2024-02,2024-02
262,2024-03-06,0,control,2024-02,2024-03
730,2024-05-09,0,variant,2024-05,2024-05
283,2024-03-04,0,control,2024-02,2024-03
648,2024-02-02,0,control,2024-02,2024-02
467,2024-01-27,0,variant,2024-01,2024-01
380,2024-04-04,0,variant,2024-04,2024-04
362,2024-02-29,0,variant,2024-02,2024-02
449,2024-06-04,0,control,2024-06,2024-06
441,2024-05-18,0,control,2024-04,2024-05
93,2024-05-01,0,control,2024-04,2024-05
621,2024-05-17,0,control,2024-04,2024-05
753,2024-01-11,0,control,2024-01,2024-01
867,2024-05-06,0,variant,2024-03,2024-05
424,2024-03-24,0,variant,2024-03,2024-03
142,2024-03-02,0,control,2024-02,2024-03
291,2024-01-03,1,control,2024-01,2024-01
432,2024-02-22,1,variant,2024-02,2024-02
749,2024-03-09,0,variant,2024-02,2024-03
852,2024-01-05,1,variant,2024-01,2024-01
824,2024-05-14,0,control,2024-05,2024-05
689,2024-06-19,0,control,2024-06,2024-06
653,2024-02-10,0,variant,2024-01,2024-02
701,2024-04-27,0,variant,2024-04,2024-04
998,2024-03-09,0,control,2024-03,2024-03
49,2024-04-15,0,variant,2024-04,2024-04
302,2024-04-04,0,control,2024-04,2024-04
881,2024-03-12,0,control,2024-02,2024-03
190,2024-03-24,0,variant,2024-03,2024-03
136,2024-04-06,0,control,2024-03,2024-04
555,2024-01-30,0,variant,2024-01,2024-01
404,2024-04-20,0,control,2024-04,2024-04
892,2024-02-25,1,control,2024-02,2024-02
865,2024-04-11,0,control,2024-04,2024-04
602,2024-04-07,0,control,2024-03,2024-04
807,2024-05-18,0,control,2024-05,2024-05
341,2024-03-18,0,variant,2024-03,2024-03
757,2024-03-17,0,variant,2024-03,2024-03
945,2024-05-07,1,control,2024-05,2024-05
704,2024-03-02,0,control,2024-02,2024-03
318,2024-02-25,0,variant,2024-02,2024-02
618,2024-07-10,0,control,2024-06,2024-07
363,2024-06-27,0,control,2024-06,2024-06
822,2024-07-07,0,control,2024-06,2024-07
382,2024-03-08,0,variant,2024-03,2024-03
233,2024-04-24,0,control,2024-04,2024-04
777,2024-01-18,0,variant,2024-01,2024-01
344,2024-03-26,0,control,2024-03,2024-03
549,2024-03-23,0,control,2024-03,2024-03
817,2024-04-24,0,control,2024-04,2024-04
553,2024-05-23,0,variant,2024-05,2024-05
529,2024-06-18,1,variant,2024-05,2024-06
856,2024-03-16,0,control,2024-02,2024-03
789,2024-02-18,0,control,2024-02,2024-02
819,2024-05-08,0,variant,2024-04,2024-05
571,2024-04-05,0,variant,2024-04,2024-04
935,2024-05-17,0,control,2024-05,2024-05
183,2024-02-05,0,variant,2024-01,2024-02
41,2024-01-22,0,control,2024-01,2024-01
551,2024-06-26,0,control,2024-06,2024-06
397,2024-04-03,0,control,2024-03,2024-04
704,2024-02-26,1,variant,2024-02,2024-02
779,2024-05-01,0,control,2024-04,2024-05
494,2024-06-01,0,variant,2024-05,2024-06
659,2024-01-31,0,variant,2024-01,2024-01
907,2024-05-28,0,variant,2024-05,2024-05
333,2024-03-22,0,control,2024-03,2024-03
127,2024-02-03,0,control,2024-01,2024-02
558,2024-01-07,0,variant,2024-01,2024-01
557,2024-02-21,0,variant,2024-02,2024-02
1,2024-05-03,0,variant,2024-04,2024-05
168,2024-04-27,1,control,2024-04,2024-04
620,2024-05-25,0,control,2024-05,2024-05
19,2024-03-28,0,variant,2024-03,2024-03
332,2024-02-18,0,control,2024-02,2024-02
584,2024-05-11,1,variant,2024-05,2024-05
456,2024-02-14,0,control,2024-01,2024-02
957,2024-05-22,0,control,2024-05,2024-05
109,2024-04-21,0,control,2024-03,2024-04
268,2024-02-01,0,control,2024-01,2024-02
445,2024-05-30,0,control,2024-05,2024-05
240,2024-04-09,1,variant,2024-03,2024-04
929,2024-04-21,0,control,2024-04,2024-04
301,2024-01-19,0,control,2024-01,2024-01
602,2024-04-05,0,variant,2024-03,2024-04
103,2024-01-13,0,control,2024-01,2024-01
988,2024-03-16,0,control,2024-03,2024-03
250,2024-02-04,1,variant,2024-01,2024-02
453,2024-06-25,0,variant,2024-06,2024-06
520,2024-05-18,1,control,2024-05,2024-05
153,2024-02-17,0,control,2024-01,2024-02
859,2024-05-09,0,variant,2024-05,2024-05
174,2024-05-19,0,control,2024-05,2024-05
343,2024-02-11,0,variant,2024-02,2024-02
670,2024-02-27,0,variant,2024-02,2024-02
431,2024-06-03,0,variant,2024-06,2024-06
727,2024-08-08,0,control,2024-06,2024-08
689,2024-06-17,0,control,2024-06,2024-06
687,2024-01-25,0,variant,2024-01,2024-01
852,2024-01-05,0,control,2024-01,2024-01
850,2024-06-10,0,control,2024-05,2024-06
658,2024-02-17,0,variant,2024-01,2024-02
962,2024-04-18,0,control,2024-04,2024-04
324,2024-04-17,0,control,2024-04,2024-04
990,2024-03-11,0,variant,2024-03,2024-03
673,2024-03-02,0,control,2024-03,2024-03
639,2024-02-29,0,control,2024-02,2024-02
420,2024-03-01,0,control,2024-02,2024-03
594,2024-03-22,0,variant,2024-03,2024-03
485,2024-01-10,0,control,2024-01,2024-01
659,2024-01-26,0,control,2024-01,2024-01
751,2024-07-06,1,variant,2024-06,2024-07
412,2024-06-04,0,variant,2024-05,2024-06
936,2024-04-25,0,control,2024-04,2024-04
84,2024-06-29,0,variant,2024-06,2024-06
113,2024-05-28,0,control,2024-05,2024-05
737,2024-04-27,0,variant,2024-04,2024-04
332,2024-02-25,0,control,2024-02,2024-02
378,2024-06-14,1,control,2024-06,2024-06
755,2024-07-03,0,variant,2024-06,2024-07
655,2024-06-04,0,control,2024-05,2024-06
41,2024-01-16,0,control,2024-01,2024-01
935,2024-05-21,0,control,2024-05,2024-05
770,2024-04-02,0,variant,2024-04,2024-04
959,2024-06-06,0,control,2024-06,2024-06
797,2024-03-06,0,control,2024-03,2024-03
105,2024-06-25,0,control,2024-06,2024-06
202,2024-06-02,0,control,2024-05,2024-06
450,2024-03-09,0,control,2024-03,2024-03
819,2024-05-05,0,control,2024-04,2024-05
843,2024-04-25,1,control,2024-04,2024-04
973,2024-05-31,0,control,2024-05,2024-05
266,2024-06-11,0,variant,2024-06,2024-06
910,2024-02-24,0,variant,2024-02,2024-02
210,2024-01-20,1,variant,2024-01,2024-01
563,2024-04-26,0,control,2024-04,2024-04
118,2024-02-10,0,variant,2024-02,2024-02
713,2024-02-23,0,control,2024-02,2024-02
377,2024-05-25,0,variant,2024-05,2024-05
551,2024-06-26,0,control,2024-06,2024-06
540,2024-04-22,1,control,2024-04,2024-04
771,2024-05-08,1,control,2024-05,2024-05
84,2024-06-26,0,control,2024-06,2024-06
454,2024-05-08,0,variant,2024-05,2024-05
667,2024-01-20,0,variant,2024-01,2024-01
629,2024-06-04,0,variant,2024-05,2024-06
514,2024-03-14,1,variant,2024-02,2024-03
605,2024-06-23,0,control,2024-06,2024-06
678,2024-07-01,0,control,2024-06,2024-07
387,2024-04-13,0,variant,2024-04,2024-04
912,2024-06-03,0,variant,2024-05,2024-06
350,2024-02-15,0,variant,2024-02,2024-02
296,2024-04-18,0,control,2024-04,2024-04
258,2024-06-06,0,variant,2024-06,2024-06
81,2024-02-20,0,variant,2024-02,2024-02
937,2024-01-20,1,control,2024-01,2024-01
268,2024-01-26,0,control,2024-01,2024-01
419,2024-05-27,0,control,2024-05,2024-05
235,2024-05-01,0,variant,2024-04,2024-05
833,2024-04-27,0,control,2024-03,2024-04
311,2024-04-01,0,control,2024-03,2024-04
813,2024-03-07,0,control,2024-03,2024-03
975,2024-06-14,0,variant,2024-06,2024-06
986,2024-01-26,0,control,2024-01,2024-01
357,2024-07-06,0,control,2024-06,2024-07
213,2024-04-26,1,variant,2024-04,2024-04
574,2024-05-20,0,variant,2024-04,2024-05
49,2024-05-06,0,control,2024-04,2024-05
127,2024-02-07,1,variant,2024-01,2024-02
223,2024-04-20,0,variant,2024-04,2024-04
921,2024-05-16,0,control,2024-05,2024-05
279,2024-01-19,0,control,2024-01,2024-01
408,2024-01-20,0,control,2024-01,2024-01
505,2024-05-02,0,control,2024-05,2024-05
294,2024-01-08,0,control,2024-01,2024-01
796,2024-02-15,0,variant,2024-02,2024-02
277,2024-06-21,0,control,2024-06,2024-06
438,2024-04-14,0,variant,2024-03,2024-04
107,2024-04-04,0,control,2024-04,2024-04
658,2024-02-15,0,variant,2024-01,2024-02
420,2024-02-27,0,control,2024-02,2024-02
611,2024-03-02,0,variant,2024-02,2024-03
429,2024-02-19,1,variant,2024-02,2024-02
375,2024-06-08,0,variant,2024-06,2024-06
73,2024-05-27,0,control,2024-05,2024-05
949,2024-06-17,0,variant,2024-06,2024-06
998,2024-03-18,0,variant,2024-03,2024-03
634,2024-06-09,1,variant,2024-06,2024-06
30,2024-07-02,0,control,2024-06,2024-07
188,2024-04-17,0,variant,2024-03,2024-04
364,2024-04-12,0,control,2024-03,2024-04
866,2024-02-13,1,variant,2024-02,2024-02
800,2024-02-29,1,variant,2024-02,2024-02
451,2024-05-22,0,control,2024-05,2024-05
195,2024-04-21,1,control,2024-04,2024-04
156,2024-02-20,0,control,2024-02,2024-02
172,2024-04-12,0,variant,2024-04,2024-04
847,2024-02-03,0,control,2024-01,2024-02
41,2024-01-12,1,control,2024-01,2024-01
63,2024-04-26,0,variant,2024-03,2024-04
23,2024-01-11,0,control,2024-01,2024-01
360,2024-04-28,0,control,2024-04,2024-04
75,2024-06-08,0,variant,2024-06,2024-06
560,2024-03-09,1,control,2024-03,2024-03
672,2024-06-25,0,control,2024-06,2024-06
825,2024-04-21,1,control,2024-04,2024-04
118,2024-02-17,1,variant,2024-02,2024-02
612,2024-03-12,0,variant,2024-03,2024-03
380,2024-04-02,0,control,2024-04,2024-04
929,2024-04-23,0,control,2024-04,2024-04
920,2024-03-08,0,control,2024-02,2024-03
679,2024-03-12,0,variant,2024-03,2024-03
290,2024-05-21,0,control,2024-05,2024-05
440,2024-04-30,0,variant,2024-04,2024-04
668,2024-03-16,1,control,2024-03,2024-03
933,2024-04-25,0,variant,2024-04,2024-04
7,2024-02-09,0,variant,2024-02,2024-02
196,2024-04-01,1,variant,2024-04,2024-04
421,2024-07-25,0,control,2024-06,2024-07
568,2024-01-18,0,variant,2024-01,2024-01
833,2024-04-10,0,control,2024-03,2024-04
193,2024-02-04,0,control,2024-01,2024-02
559,2024-04-04,0,control,2024-03,2024-04
148,2024-05-29,0,variant,2024-05,2024-05
787,2024-05-07,0,variant,2024-04,2024-05
669,2024-01-20,0,variant,2024-01,2024-01
202,2024-05-22,0,variant,2024-05,2024-05
444,2024-04-25,0,control,2024-04,2024-04
914,2024-04-30,0,variant,2024-04,2024-04
988,2024-03-12,0,variant,2024-03,2024-03
419,2024-05-25,0,variant,2024-05,2024-05
427,2024-06-03,0,control,2024-05,2024-06
479,2024-06-20,0,variant,2024-06,2024-06
475,2024-03-16,0,variant,2024-03,2024-03
126,2024-04-13,0,variant,2024-04,2024-04
395,2024-05-05,0,control,2024-04,2024-05
817,2024-05-04,0,variant,2024-04,2024-05
881,2024-02-26,0,variant,2024-02,2024-02
806,2024-02-21,0,control,2024-02,2024-02
576,2024-02-13,0,control,2024-02,2024-02
325,2024-05-03,0,control,2024-04,2024-05
392,2024-01-30,0,variant,2024-01,2024-01
930,2024-06-25,1,control,2024-05,2024-06
688,2024-03-17,0,control,2024-03,2024-03
628,2024-06-17,0,variant,2024-05,2024-06
440,2024-04-25,0,variant,2024-04,2024-04
204,2024-06-10,0,control,2024-06,2024-06
486,2024-05-07,0,control,2024-05,2024-05
833,2024-04-13,0,variant,2024-03,2024-04
31,2024-06-11,0,variant,2024-06,2024-06
388,2024-05-03,1,control,2024-04,2024-05
625,2024-04-01,1,variant,2024-03,2024-04
877,2024-03-10,0,control,2024-03,2024-03
434,2024-05-28,1,variant,2024-05,2024-05
837,2024-03-19,0,control,2024-02,2024-03
926,2024-06-11,0,control,2024-06,2024-06
376,2024-02-04,0,control,2024-02,2024-02
344,2024-03-27,0,control,2024-03,2024-03
443,2024-02-19,0,variant,2024-02,2024-02
579,2024-03-18,0,variant,2024-03,2024-03
75,2024-06-06,0,variant,2024-06,2024-06
557,2024-02-21,0,control,2024-02,2024-02
772,2024-03-18,0,control,2024-03,2024-03
666,2024-06-27,0,control,2024-06,2024-06
155,2024-04-06,0,control,2024-02,2024-04
430,2024-03-21,1,variant,2024-03,2024-03
363,2024-06-25,0,control,2024-06,2024-06
448,2024-03-09,0,variant,2024-02,2024-03
987,2024-01-24,1,variant,2024-01,2024-01
234,2024-05-17,0,control,2024-05,2024-05
563,2024-05-16,0,variant,2024-04,2024-05
818,2024-03-19,0,control,2024-03,2024-03
262,2024-03-05,0,control,2024-02,2024-03
827,2024-02-20,0,variant,2024-02,2024-02
125,2024-05-22,0,control,2024-05,2024-05
911,2024-02-10,0,control,2024-02,2024-02
245,2024-01-28,0,variant,2024-01,2024-01
542,2024-05-04,1,control,2024-05,2024-05
938,2024-04-08,0,variant,2024-04,2024-04
485,2024-01-18,1,control,2024-01,2024-01
122,2024-04-29,1,control,2024-04,2024-04
125,2024-05-26,0,variant,2024-05,2024-05
549,2024-04-05,0,variant,2024-03,2024-04
170,2024-01-20,0,control,2024-01,2024-01
124,2024-01-23,1,control,2024-01,2024-01
869,2024-05-14,0,variant,2024-05,2024-05
35,2024-03-22,0,control,2024-03,2024-03
87,2024-06-30,0,variant,2024-06,2024-06
646,2024-02-17,0,variant,2024-02,2024-02
708,2024-05-16,1,variant,2024-05,2024-05
786,2024-06-01,0,variant,2024-05,2024-06
201,2024-06-19,1,variant,2024-06,2024-06
369,2024-04-25,0,variant,2024-04,2024-04
797,2024-03-02,0,variant,2024-03,2024-03
77,2024-07-02,1,variant,2024-06,2024-07
59,2024-03-01,0,control,2024-02,2024-03
431,2024-06-03,1,control,2024-06,2024-06
638,2024-05-24,0,variant,2024-04,2024-05
500,2024-02-02,0,variant,2024-01,2024-02
913,2024-06-21,0,control,2024-06,2024-06
109,2024-04-07,1,control,2024-03,2024-04
736,2024-01-30,1,variant,2024-01,2024-01
278,2024-06-14,0,variant,2024-06,2024-06
68,2024-06-04,0,control,2024-06,2024-06
69,2024-06-05,0,variant,2024-05,2024-06
165,2024-02-20,0,variant,2024-02,2024-02
489,2024-02-26,0,variant,2024-02,2024-02
305,2024-06-19,0,variant,2024-06,2024-06
909,2024-04-29,1,control,2024-04,2024-04
674,2024-07-01,0,variant,2024-06,2024-07
365,2024-01-28,0,variant,2024-01,2024-01
854,2024-03-10,0,variant,2024-03,2024-03
821,2024-01-14,0,control,2024-01,2024-01
379,2024-04-20,1,control,2024-03,2024-04
343,2024-02-14,0,control,2024-02,2024-02
947,2024-05-12,1,control,2024-04,2024-05
899,2024-07-11,1,variant,2024-06,2024-07
554,2024-03-15,0,variant,2024-03,2024-03
354,2024-02-07,0,variant,2024-02,2024-02
416,2024-04-12,0,variant,2024-04,2024-04
109,2024-04-10,0,control,2024-03,2024-04
563,2024-04-23,0,variant,2024-04,2024-04
762,2024-06-18,0,variant,2024-06,2024-06
497,2024-03-06,0,variant,2024-02,2024-03
341,2024-03-09,0,variant,2024-03,2024-03
942,2024-05-15,0,variant,2024-05,2024-05
383,2024-05-29,0,variant,2024-05,2024-05
533,2024-02-21,0,control,2024-02,2024-02
300,2024-03-05,0,variant,2024-02,2024-03
139,2024-05-17,0,variant,2024-05,2024-05
359,2024-06-21,0,control,2024-06,2024-06
836,2024-01-21,0,variant,2024-01,2024-01
499,2024-04-14,0,variant,2024-04,2024-04
385,2024-05-09,0,variant,2024-04,2024-05
604,2024-05-12,0,variant,2024-04,2024-05
959,2024-06-07,0,variant,2024-06,2024-06
280,2024-03-01,1,control,2024-03,2024-03
637,2024-05-09,0,control,2024-04,2024-05
483,2024-03-30,0,variant,2024-03,2024-03
909,2024-04-19,0,variant,2024-04,2024-04
111,2024-02-18,0,variant,2024-02,2024-02
866,2024-02-07,0,control,2024-02,2024-02
139,2024-06-05,1,control,2024-05,2024-06
996,2024-04-13,0,variant,2024-04,2024-04
435,2024-05-12,1,control,2024-05,2024-05
509,2024-01-17,0,variant,2024-01,2024-01
273,2024-05-16,1,variant,2024-04,2024-05
99,2024-04-21,0,variant,2024-04,2024-04
764,2024-05-22,0,control,2024-05,2024-05
850,2024-06-03,0,variant,2024-05,2024-06
104,2024-01-21,0,variant,2024-01,2024-01
214,2024-05-16,0,control,2024-05,2024-05
761,2024-07-02,0,control,2024-06,2024-07
664,2024-05-23,0,control,2024-05,2024-05
762,2024-06-20,0,control,2024-06,2024-06
787,2024-04-22,0,variant,2024-04,2024-04
165,2024-03-15,0,variant,2024-02,2024-03
999,2024-01-18,1,variant,2024-01,2024-01
853,2024-06-16,0,variant,2024-05,2024-06
520,2024-05-18,0,variant,2024-05,2024-05
284,2024-05-19,0,control,2024-05,2024-05
517,2024-02-05,0,variant,2024-02,2024-02
657,2024-06-01,1,variant,2024-05,2024-06
613,2024-01-15,0,variant,2024-01,2024-01
164,2024-03-19,0,variant,2024-03,2024-03
886,2024-03-08,1,variant,2024-03,2024-03
659,2024-02-06,0,variant,2024-01,2024-02
64,2024-07-01,0,variant,2024-06,2024-07
91,2024-06-26,1,control,2024-06,2024-06
117,2024-01-30,0,variant,2024-01,2024-01
866,2024-02-16,0,variant,2024-02,2024-02
267,2024-06-30,0,control,2024-06,2024-06
822,2024-07-01,0,control,2024-06,2024-07
685,2024-01-08,1,variant,2024-01,2024-01
559,2024-03-24,0,control,2024-03,2024-03
140,2024-01-09,0,control,2024-01,2024-01
246,2024-03-01,0,variant,2024-02,2024-03
661,2024-03-04,0,variant,2024-03,2024-03
758,2024-05-04,0,variant,2024-04,2024-05
395,2024-05-05,0,control,2024-04,2024-05
487,2024-07-27,0,control,2024-06,2024-07
476,2024-04-23,1,control,2024-04,2024-04
517,2024-02-01,0,control,2024-02,2024-02
977,2024-07-15,0,control,2024-06,2024-07
184,2024-02-17,0,variant,2024-01,2024-02
20,2024-01-28,0,variant,2024-01,2024-01
937,2024-01-26,0,control,2024-01,2024-01
558,2024-02-09,0,control,2024-01,2024-02
524,2024-02-24,1,variant,2024-02,2024-02
582,2024-02-06,1,variant,2024-01,2024-02
529,2024-05-28,0,control,2024-05,2024-05
883,2024-06-03,0,variant,2024-06,2024-06
147,2024-06-25,0,control,2024-06,2024-06
666,2024-06-13,0,control,2024-06,2024-06
304,2024-03-26,0,control,2024-03,2024-03
620,2024-06-16,0,variant,2024-05,2024-06
748,2024-03-17,0,control,2024-03,2024-03
820,2024-03-31,0,control,2024-03,2024-03
864,2024-05-24,0,control,2024-05,2024-05
582,2024-01-23,0,variant,2024-01,2024-01
695,2024-01-22,0,control,2024-01,2024-01
762,2024-06-17,1,control,2024-06,2024-06
228,2024-04-01,1,control,2024-03,2024-04
102,2024-05-01,0,control,2024-04,2024-05
587,2024-03-29,0,variant,2024-03,2024-03
417,2024-06-20,0,control,2024-06,2024-06
958,2024-06-10,0,control,2024-05,2024-06
216,2024-03-01,0,variant,2024-02,2024-03
407,2024-04-01,0,control,2024-03,2024-04
399,2024-03-11,0,control,2024-03,2024-03
923,2024-06-26,0,control,2024-06,2024-06
715,2024-04-11,0,variant,2024-04,2024-04
704,2024-02-23,1,variant,2024-02,2024-02
761,2024-07-03,0,variant,2024-06,2024-07
499,2024-04-13,0,variant,2024-04,2024-04
754,2024-07-03,0,variant,2024-06,2024-07
465,2024-06-26,0,variant,2024-06,2024-06
691,2024-06-12,0,variant,2024-06,2024-06
949,2024-06-13,0,control,2024-06,2024-06
974,2024-05-08,0,control,2024-05,2024-05
731,2024-01-23,0,variant,2024-01,2024-01
82,2024-06-16,0,variant,2024-05,2024-06
604,2024-04-24,0,control,2024-04,2024-04
947,2024-04-26,0,variant,2024-04,2024-04
687,2024-02-08,0,control,2024-01,2024-02
751,2024-06-17,0,control,2024-06,2024-06
772,2024-04-17,0,control,2024-03,2024-04
903,2024-03-24,0,variant,2024-03,2024-03
365,2024-02-02,0,control,2024-01,2024-02
163,2024-02-22,1,variant,2024-02,2024-02
48,2024-03-20,1,variant,2024-03,2024-03
511,2024-03-27,0,variant,2024-02,2024-03
329,2024-04-14,1,control,2024-04,2024-04
840,2024-06-19,0,variant,2024-06,2024-06
116,2024-04-13,1,control,2024-04,2024-04
941,2024-06-18,0,control,2024-06,2024-06
849,2024-03-13,0,variant,2024-03,2024-03
337,2024-04-19,0,control,2024-04,2024-04
881,2024-03-26,0,control,2024-02,2024-03
737,2024-04-22,0,control,2024-04,2024-04
864,2024-05-11,1,variant,2024-05,2024-05
840,2024-07-11,0,control,2024-06,2024-07
147,2024-06-23,0,variant,2024-06,2024-06
575,2024-03-25,0,variant,2024-03,2024-03
806,2024-02-24,0,variant,2024-02,2024-02
323,2024-01-21,0,variant,2024-01,2024-01
443,2024-02-11,0,control,2024-02,2024-02
837,2024-03-26,0,control,2024-02,2024-03
13,2024-06-10,0,control,2024-05,2024-06
943,2024-06-09,0,control,2024-06,2024-06
494,2024-06-01,0,variant,2024-05,2024-06
701,2024-04-24,0,control,2024-04,2024-04
287,2024-03-31,1,control,2024-03,2024-03
720,2024-04-07,0,variant,2024-03,2024-04
114,2024-05-12,0,variant,2024-04,2024-05
480,2024-05-15,0,variant,2024-05,2024-05
22,2024-03-19,0,variant,2024-03,2024-03
349,2024-04-01,0,variant,2024-03,2024-04
726,2024-06-02,0,variant,2024-05,2024-06
683,2024-04-02,0,control,2024-03,2024-04
